<Exp4>~~~~~~"""Tid"""~~~~~" ""Tparentesisabre"" <Exp> ""Tparentisiscierra"""~~~~~"""Tcreal"""~" ""Tccadena"" "~"""Tsubstr"" ""Tparentesisabre"" <Exp> ""Tcoma"" <Exp> ""Tcoma"" <Exp> ""Tparentisiscierra"""~"""Tfind"" ""Tparentesisabre"" <Exp> ""Tcoma"" <Exp> ""Tparentisiscierra"""~"""Tlong"" ""Tparentesisabre"" <Exp> ""Tparentisiscierra"""~"""Tmenos"" <Exp4>"~~~~~~~~~~~~
<ListaDefVar2>~~eps~~~~<ListaDefVar>~~~~~~~~~~~~~~~~~~~~~~~~~~~
<Cond2>~~~~~~ <Cond3> <Cond5>~~~~~ <Cond3> <Cond5>~~~~~ <Cond3> <Cond5>~ <Cond3> <Cond5>~ <Cond3> <Cond5>~ <Cond3> <Cond5>~ <Cond3> <Cond5>~ <Cond3> <Cond5>~~~~~~~ <Cond3> <Cond5>~ <Cond3> <Cond5>~~~~
<Condicional2>~~~~eps~~~~~~~~~~~~~~~~~~~~~~~~~~~~"""Telse"" ""T_llaveabre"" <Cuerpo> ""T_llavecierra"""~
<Cond5>~~eps~~~~~~~~~~~~~~~~~~~~~~~~~"""Tand"" <Cond3> <Cond5>"~~~eps~eps~~
<Lectura>~~~~~~~~~~~~~~"""Tread"" ""Tparentesisabre"" <Exp> ""Tcoma"" ""Tid"" ""Tparentisiscierra"""~~~~~~~~~~~~~~~~~~~
<Sentencia>~~~~~~<Asignacion>~~~~<Ciclica>~~~<Condicional>~<Lectura>~<Escritura>~~~~~~~~~~~~~~~~~~
<Exp2>~~~~~~<Exp3> <Exp6>~~~~~<Exp3> <Exp6>~~~~~<Exp3> <Exp6>~<Exp3> <Exp6>~<Exp3> <Exp6>~<Exp3> <Exp6>~<Exp3> <Exp6>~<Exp3> <Exp6>~~~~~~~~~~~~
<Cond3>~~~~~~"<Exp> ""Toprel"" <Exp>"~~~~~"<Exp> ""Toprel"" <Exp>"~~~~~"<Exp> ""Toprel"" <Exp>"~"<Exp> ""Toprel"" <Exp>"~"<Exp> ""Toprel"" <Exp>"~"<Exp> ""Toprel"" <Exp>"~"<Exp> ""Toprel"" <Exp>"~"<Exp> ""Toprel"" <Exp>"~~~~~~~"""Tnot"" <Cond3>"~" ""T_corchabre"" <Cond> ""T_corchcierra"""~~~~
<DefVar>~~~~~~"""Tid"" "":"" <Typo>"~~~~~~~~~~~~~~~~~~~~~~~~~~~
<Escritura>~~~~~~~~~~~~~~~"""Twrite"" ""Tparentesisabre"" <ListaExp> ""Tparentisiscierra"""~~~~~~~~~~~~~~~~~~
<ListaExp2>~~~~~~~~~~~~eps~~~~~~~~~~~~~~"""Tcoma"" <Exp> <ListaExp2>"~~~~~~~
<Typo>~~~~~~~"""TFloat"""~"""TString"""~~~~~~~~~~~~~~~~~~~~~~~~~
<Cond4>~~eps~~~~~~~~~~~~~~~~~~~~~~~~~~~~"""Tor"" <Cond2> <Cond4>"~eps~~
